"price","host_is_superhost","neighborhood","latitude","longitude","property_type","accommodates","bedrooms","beds","cleaning_fee","minimum_nights","availability_365","review_scores_rating","cancellation_policy"
128,"False","Manhattan",40.79928,-73.96027,"Appartment",1,1,1,100,30,364,95,"strict"
80,"False","Brooklyn",40.69159,-73.95765,"Appartment",3,1,1,20,5,0,100,"moderate"
128,"False","Manhattan",40.79928,-73.96027,"Appartment",1,1,1,100,30,365,95,"strict"
40,"False","Brooklyn",40.64004,-73.9664,"Appartment",2,1,1,25,1,0,80,"moderate"
30,"False","Queens",40.70132,-73.75463,"House",3,1,2,90,2,0,89,"strict"
62,"False","Manhattan",40.82884,-73.94121,"Appartment",1,1,1,15,1,89,100,"moderate"
110,"False","Brooklyn",40.73324,-73.95304,"Appartment",2,1,2,0,7,0,90,"flexible"
99,"False","Manhattan",40.82711,-73.94143,"Appartment",3,2,2,40,2,89,85,"moderate"
50,"False","Brooklyn",40.66088,-73.94363,"Appartment",2,1,1,15,2,0,96,"flexible"
90,"False","Queens",40.72819,-73.86032,"Appartment",4,1,3,15,7,53,82,"moderate"
400,"False","Manhattan",40.72813,-73.99258,"Appartment",8,4,4,100,2,21,100,"moderate"
60,"False","Brooklyn",40.68735,-73.93118,"Appartment",1,1,1,30,2,35,96,"moderate"
190,"True","Brooklyn",40.64222,-73.95067,"House",12,4,7,150,4,0,96,"flexible"
300,"True","Manhattan",40.8167,-73.94421,"House",5,3,3,0,2,83,96,"moderate"
189,"False","Manhattan",40.72703,-73.99264,"Appartment",2,1,1,0,5,0,100,"flexible"
45,"False","Queens",40.73773,-73.80955,"House",2,1,1,20,3,0,89,"moderate"
225,"False","Brooklyn",40.7338,-73.95646,"Appartment",5,2,2,75,3,0,98,"flexible"
200,"True","Brooklyn",40.71606,-73.96268,"Appartment",6,2,4,125,3,6,98,"strict"
85,"False","Manhattan",40.84725,-73.94274,"Appartment",3,1,3,40,4,0,95,"strict"
600,"True","Manhattan",40.75569,-73.98154,"Appartment",5,3,3,200,30,127,100,"strict"
85,"False","Brooklyn",40.67128,-73.95895,"Appartment",1,1,0,40,10,90,100,"moderate"
50,"False","Bronx",40.83108,-73.82951,"House",2,1,1,35,1,365,90,"strict"
105,"True","Queens",40.75584,-73.80618,"Appartment",4,1,3,80,2,156,95,"strict"
60,"True","Brooklyn",40.6491,-73.95991,"Appartment",3,0,1,0,2,0,91,"moderate"
53,"False","Manhattan",40.82051,-73.95291,"Appartment",2,1,1,10,1,0,98,"flexible"
350,"False","Manhattan",40.71625,-74.01058,"Appartment",4,1,0,0,5,0,95,"strict"
50,"True","Manhattan",40.83325,-73.94444,"Appartment",2,1,2,50,2,175,95,"strict"
99,"True","Manhattan",40.7631,-73.99339,"Appartment",2,0,2,150,30,365,93,"moderate"
800,"True","Manhattan",40.77698,-73.95712,"Appartment",8,4,5,200,5,255,95,"moderate"
135,"True","Queens",40.69271,-73.89519,"Appartment",6,2,3,0,3,287,100,"flexible"
75,"False","Queens",40.76392,-73.92009,"Appartment",2,1,1,15,1,141,100,"flexible"
80,"False","Brooklyn",40.71268,-73.9472,"Appartment",2,1,1,30,2,118,100,"strict"
150,"False","Manhattan",40.79396,-73.97387,"Appartment",5,1,3,120,1,253,90,"strict"
59,"False","Queens",40.70484,-73.91393,"Appartment",2,1,1,15,1,165,93,"moderate"
65,"False","Bronx",40.82709,-73.91625,"Appartment",1,1,0,20,15,0,100,"strict"
500,"False","Manhattan",40.78757,-73.97624,"Appartment",1,1,1,0,1,89,95,"flexible"
100,"False","Brooklyn",40.67767,-73.91784,"Appartment",4,1,2,50,1,365,85,"flexible"
119,"True","Brooklyn",40.68272,-73.92555,"Appartment",3,1,1,50,3,0,99,"flexible"
42,"False","Queens",40.74523,-73.83321,"House",2,1,1,25,1,156,89,"moderate"
49,"False","Queens",40.74588,-73.83284,"House",2,1,1,25,1,156,96,"moderate"
76,"False","Bronx",40.87812,-73.85266,"PrivateRoom",2,1,1,19,2,363,95,"moderate"
97,"False","Manhattan",40.71214,-73.99643,"Appartment",2,1,1,50,1,180,87,"strict"
300,"False","Manhattan",40.71247,-73.99619,"Appartment",2,1,1,50,1,90,89,"flexible"
93,"False","Manhattan",40.71208,-73.9941,"Appartment",2,1,1,50,1,308,89,"flexible"
235,"False","Manhattan",40.7467,-73.98706,"Appartment",3,0,3,99,2,1,89,"strict"
769,"False","Manhattan",40.75204,-73.97278,"PrivateRoom",4,1,2,99,2,183,100,"flexible"
100,"False","Queens",40.74794,-73.94901,"Appartment",2,1,1,0,14,0,94.5,"flexible"
160,"False","Brooklyn",40.6757,-73.95121,"Appartment",6,2,3,135,3,180,94,"strict"
110,"True","Brooklyn",40.64504,-73.9608,"Appartment",2,1,1,75,3,0,100,"strict"
100,"False","Manhattan",40.75956,-73.98736,"Appartment",2,1,1,80,2,0,96,"strict"
99,"True","Manhattan",40.76157,-73.99355,"Appartment",3,0,2,150,30,365,100,"moderate"
70,"True","Brooklyn",40.61487,-74.00666,"House",5,1,3,40,1,0,97,"moderate"
150,"True","Queens",40.72595,-73.90299,"Appartment",2,1,1,50,2,0,98,"flexible"
180,"True","Manhattan",40.74928,-73.99633,"Appartment",4,1,1,50,3,68,95,"strict"
42,"False","Queens",40.74327,-73.90763,"House",1,1,1,0,30,364,93,"moderate"
150,"True","Manhattan",40.71984,-73.98625,"Appartment",2,1,1,30,3,0,99,"flexible"
40,"False","Bronx",40.85538,-73.91081,"Appartment",1,1,1,0,1,0,94,"flexible"
48,"True","Queens",40.73708,-73.92634,"House",2,1,1,25,3,127,99,"strict"
547,"False","Manhattan",40.72764,-73.9906,"Appartment",6,1,1,140,30,365,100,"strict"
81,"False","Manhattan",40.72689,-73.98906,"Appartment",1,1,1,140,30,365,95,"strict"
51,"False","Brooklyn",40.69665,-73.92714,"Appartment",2,0,2,20,1,364,96,"moderate"
179,"True","Queens",40.73102,-73.87383,"Appartment",10,4,5,99,1,278,96,"flexible"
35,"False","Queens",40.66972,-73.7435,"House",1,1,1,10,1,89,82,"strict"
45,"False","Bronx",40.88344,-73.90301,"House",1,1,1,0,1,342,94,"moderate"
89,"True","Manhattan",40.76429,-73.99079,"Appartment",2,1,1,25,3,235,96,"strict"
1500,"True","Manhattan",40.73067,-74.00089,"Appartment",12,5,7,250,2,283,100,"strict"
55,"False","Brooklyn",40.68754,-73.91231,"House",2,1,1,50,7,0,96,"moderate"
160,"False","Manhattan",40.72939,-73.9803,"Appartment",2,0,1,35,3,69,94,"moderate"
180,"False","Manhattan",40.81303,-73.95285,"Appartment",5,2,3,99,3,257,93,"strict"
90,"False","Queens",40.76734,-73.93267,"Appartment",4,0,1,100,2,0,91,"moderate"
71,"True","Brooklyn",40.6751,-73.953,"House",4,2,2,100,2,263,99,"moderate"
130,"False","Manhattan",40.76163,-73.99602,"Appartment",3,0,2,150,30,365,95,"flexible"
100,"False","Manhattan",40.76273,-73.9942,"Appartment",4,1,2,150,30,365,93,"flexible"
145,"False","Manhattan",40.76164,-73.9944,"Appartment",4,1,3,150,30,317,100,"flexible"
148,"False","Bronx",40.84994,-73.9066,"Appartment",11,2,6,0,3,365,93,"flexible"
46,"False","Brooklyn",40.68061,-73.907,"Appartment",3,1,2,25,1,168,80,"strict"
250,"False","Manhattan",40.74437,-73.98848,"Appartment",7,2,3,135,4,0,89,"strict"
175,"True","Manhattan",40.74324,-73.99705,"Appartment",2,1,1,95,2,66,98,"moderate"
100,"False","Brooklyn",40.70771,-73.94627,"Appartment",2,1,1,100,3,0,95,"strict"
105,"False","Manhattan",40.7233,-73.98062,"Appartment",2,1,1,100,90,265,95,"flexible"
70,"True","Queens",40.74685,-73.88626,"Appartment",4,0,4,60,1,127,95,"moderate"
100,"False","Brooklyn",40.70431,-73.92655,"Appartment",1,1,1,0,5,89,100,"flexible"
180,"False","Manhattan",40.79097,-73.97412,"Appartment",2,1,2,0,1,0,98,"flexible"
98,"True","Brooklyn",40.71516,-73.94934,"Appartment",1,1,1,0,2,116,100,"flexible"
167,"False","Brooklyn",40.69434,-73.97099,"Appartment",6,2,3,95,2,351,93,"flexible"
150,"False","Brooklyn",40.71224,-73.95699,"Appartment",2,1,1,135,5,24,100,"moderate"
85,"True","Manhattan",40.82796,-73.94088,"Appartment",2,1,1,0,1,0,97,"moderate"
75,"True","Manhattan",40.83685,-73.94176,"Appartment",2,1,1,25,5,270,96,"flexible"
280,"False","Manhattan",40.76483,-73.99248,"Appartment",6,1,1,125,2,59,95,"strict"
99,"False","Manhattan",40.73778,-73.99616,"Appartment",1,1,1,60,20,0,84,"strict"
400,"False","Brooklyn",40.71563,-73.95806,"Appartment",6,1,1,165,2,48,100,"strict"
80,"True","Manhattan",40.81105,-73.95241,"Appartment",2,1,0,25,1,72,100,"flexible"
382,"True","Manhattan",40.74468,-74.00157,"Appartment",4,2,4,200,90,364,100,"strict"
50,"True","Queens",40.69924,-73.90191,"Appartment",1,1,1,25,2,156,99,"flexible"
245,"False","Brooklyn",40.68697,-73.92859,"Appartment",6,3,4,220,4,365,92,"strict"
80,"False","Brooklyn",40.70458,-73.92888,"Appartment",2,1,1,75,2,23,100,"moderate"
85,"True","Brooklyn",40.68447,-73.96714,"Appartment",2,1,1,30,2,0,100,"moderate"
230,"False","Manhattan",40.75951,-73.99455,"Appartment",5,1,2,125,2,59,95,"strict"
250,"False","Manhattan",40.7647,-73.99516,"Appartment",6,2,2,150,2,59,95,"strict"
180,"False","Manhattan",40.772,-73.94943,"Appartment",5,2,3,60,4,0,100,"strict"
300,"True","Manhattan",40.75231,-73.97331,"PrivateRoom",2,0,1,0,4,0,100,"strict"
90,"False","Brooklyn",40.67024,-73.99349,"Appartment",2,1,1,35,1,0,96,"flexible"
250,"False","Manhattan",40.76522,-73.98779,"Appartment",4,1,1,50,1,180,91,"strict"
170,"False","Manhattan",40.76106,-73.98694,"Appartment",4,1,1,125,2,59,95,"strict"
80,"True","Queens",40.76235,-73.92651,"Appartment",2,1,1,50,60,54,100,"flexible"
110,"False","Brooklyn",40.6732,-73.92146,"Appartment",4,2,2,40,7,0,98,"strict"
140,"False","Queens",40.75331,-73.92454,"Appartment",2,1,1,100,7,90,100,"flexible"
60,"False","Manhattan",40.75382,-73.99396,"Appartment",2,1,1,50,2,85,94,"strict"
59,"False","Manhattan",40.81332,-73.95309,"Appartment",4,1,3,30,1,357,100,"strict"
65,"False","Queens",40.75604,-73.91488,"House",2,1,1,50,7,269,93,"strict"
65,"False","Manhattan",40.81401,-73.95393,"Appartment",3,1,3,30,2,365,100,"strict"
153,"False","Manhattan",40.74338,-73.98557,"Appartment",2,0,2,125,7,180,100,"strict"
55,"False","Brooklyn",40.69615,-73.92995,"Appartment",2,1,1,40,1,89,90,"strict"
150,"True","Manhattan",40.70658,-74.01036,"Appartment",2,0,1,114,2,0,92,"strict"
100,"False","Brooklyn",40.71189,-73.9649,"Appartment",4,0,2,120,3,0,100,"moderate"
156,"False","Manhattan",40.80004,-73.94653,"Appartment",6,3,3,100,3,89,90,"strict"
240,"False","Brooklyn",40.70046,-73.98389,"Appartment",16,0,1,50,1,89,100,"flexible"
130,"False","Brooklyn",40.59284,-73.97682,"Appartment",7,2,4,100,3,110,94,"strict"
178,"True","Manhattan",40.70621,-74.01238,"Appartment",6,2,3,139,2,0,99,"strict"
250,"False","Manhattan",40.75977,-73.99062,"House",4,1,3,75,3,68,88,"moderate"
158,"True","Manhattan",40.70732,-74.01029,"Appartment",4,1,2,117,2,0,100,"strict"
120,"False","Manhattan",40.73746,-74.00461,"Appartment",2,0,0,60,6,62,93,"strict"
40,"False","Queens",40.72345,-73.84365,"Appartment",2,1,2,20,2,365,90,"moderate"
95,"True","Manhattan",40.79196,-73.95048,"Appartment",2,1,1,50,1,0,98,"flexible"
51,"False","Queens",40.74259,-73.91193,"House",2,1,1,30,30,364,100,"moderate"
75,"False","Brooklyn",40.71363,-73.93615,"Appartment",1,1,1,0,1,0,70,"flexible"
125,"False","Manhattan",40.85355,-73.93232,"Appartment",2,1,1,60,2,87,100,"flexible"
169,"False","Manhattan",40.71579,-74.00588,"Appartment",2,0,1,300,30,243,95,"flexible"
999,"False","Manhattan",40.73742,-74.00484,"PrivateRoom",2,1,1,0,1,360,89,"moderate"
162,"True","Manhattan",40.70643,-74.01115,"Appartment",4,1,2,117,2,0,100,"strict"
158,"True","Manhattan",40.70795,-74.01046,"Appartment",4,1,2,117,2,0,96,"strict"
190,"True","Manhattan",40.70649,-74.01227,"Appartment",6,2,3,139,2,0,97,"strict"
160,"True","Manhattan",40.70586,-74.01078,"Appartment",4,1,2,117,2,0,94,"strict"
209,"True","Manhattan",40.70734,-74.01056,"Appartment",6,2,3,139,2,0,98,"strict"
208,"True","Manhattan",40.70767,-74.01061,"Appartment",6,2,3,139,2,0,96,"strict"
85,"False","Manhattan",40.81359,-73.95246,"Appartment",2,1,1,75,1,0,70,"moderate"
158,"True","Manhattan",40.70569,-74.01183,"Appartment",4,1,2,117,2,0,98,"strict"
150,"True","Manhattan",40.70574,-74.01023,"Appartment",2,0,1,114,2,0,99,"strict"
270,"True","Manhattan",40.70748,-74.01042,"Appartment",8,3,4,160,2,0,99,"strict"
150,"True","Manhattan",40.70581,-74.01226,"Appartment",4,0,2,114,2,0,96,"strict"
419,"False","Manhattan",40.75337,-73.96616,"Appartment",6,2,3,150,3,361,95,"moderate"
166,"True","Manhattan",40.70731,-74.01021,"Appartment",4,1,2,117,2,0,97,"strict"
263,"True","Manhattan",40.70632,-74.0116,"Appartment",8,3,4,162,2,0,96,"strict"
163,"True","Manhattan",40.70637,-74.01199,"Appartment",4,1,2,117,2,0,98,"strict"
158,"True","Manhattan",40.70609,-74.01219,"Appartment",4,1,2,117,2,0,97,"strict"
158,"True","Manhattan",40.70654,-74.01091,"Appartment",4,1,2,117,2,0,97,"strict"
161,"True","Manhattan",40.70638,-74.01086,"Appartment",4,1,2,117,2,0,95,"strict"
50,"False","Brooklyn",40.65302,-73.97357,"Appartment",1,1,1,25,2,0,80,"flexible"
158,"True","Manhattan",40.70751,-74.01184,"Appartment",4,1,2,117,2,0,98,"strict"
158,"True","Manhattan",40.70656,-74.01094,"Appartment",4,1,2,117,2,0,91,"strict"
158,"True","Manhattan",40.70766,-74.01074,"Appartment",4,1,2,117,2,0,91,"strict"
154,"True","Manhattan",40.70649,-74.01208,"Appartment",4,0,2,114,2,0,98,"strict"
165,"False","Brooklyn",40.63129,-73.92748,"Appartment",6,2,2,120,2,0,80,"moderate"
160,"True","Manhattan",40.70645,-74.01175,"Appartment",4,1,2,117,2,0,97,"strict"
157,"True","Manhattan",40.70782,-74.0107,"Appartment",4,0,2,117,2,0,97,"strict"
160,"True","Manhattan",40.7062,-74.01092,"Appartment",4,1,2,117,2,0,97,"strict"
150,"False","Manhattan",40.7597,-73.97916,"Appartment",2,1,2,20,2,0,91,"moderate"
65,"False","Brooklyn",40.69754,-73.91465,"Appartment",2,1,1,0,4,75,100,"flexible"
150,"False","Manhattan",40.7588,-73.9922,"Appartment",3,1,2,60,1,154,93,"strict"
100,"False","Brooklyn",40.64464,-73.96453,"Appartment",2,0,2,75,3,177,93,"strict"
65,"False","Queens",40.73907,-73.82943,"House",2,1,2,5,1,0,100,"flexible"
40,"False","Brooklyn",40.69534,-73.91777,"Appartment",1,1,1,20,3,52,100,"moderate"
300,"False","Queens",40.74311,-73.88098,"Appartment",4,1,1,0,1,89,94.5,"flexible"
50,"False","Bronx",40.8474,-73.89612,"Appartment",1,1,1,30,1,166,100,"flexible"
64,"False","Brooklyn",40.665,-73.95362,"Appartment",2,1,1,0,6,0,90,"moderate"
50,"False","Brooklyn",40.73394,-73.95174,"Appartment",2,1,1,40,2,0,93,"flexible"
35,"True","Bronx",40.83099,-73.86951,"Appartment",3,1,1,20,7,36,98,"moderate"
100,"False","Brooklyn",40.67401,-73.98154,"Appartment",3,1,2,60,4,0,100,"moderate"
211,"False","Manhattan",40.72737,-73.97807,"Appartment",5,2,3,125,4,171,96,"moderate"
100,"True","Queens",40.749,-73.91858,"Appartment",2,0,1,60,3,0,97,"moderate"
64,"True","Brooklyn",40.70525,-73.93363,"Appartment",2,1,1,0,1,0,97,"flexible"
85,"True","Manhattan",40.76218,-73.94897,"Appartment",2,1,1,0,1,179,96,"strict"
200,"True","Brooklyn",40.71356,-73.96751,"Appartment",2,0,0,99,2,21,97,"strict"
41,"False","Queens",40.74609,-73.90632,"Appartment",2,1,1,30,30,364,100,"moderate"
54,"False","Queens",40.72871,-73.86014,"Appartment",3,0,0,50,2,365,92,"strict"
195,"False","Brooklyn",40.67959,-73.96736,"Appartment",4,2,2,25,1,0,92,"moderate"
220,"False","Brooklyn",40.6892,-73.95213,"Appartment",4,2,1,20,1,178,100,"flexible"
90,"True","Brooklyn",40.71294,-73.96142,"Appartment",5,2,3,70,2,206,96,"strict"
45,"True","Queens",40.76599,-73.8693,"House",2,1,1,0,1,5,96,"strict"
129,"False","Queens",40.67863,-73.82648,"Appartment",3,3,0,100,180,0,95,"flexible"
65,"False","Brooklyn",40.70684,-73.94932,"Appartment",2,1,1,30,1,180,95,"moderate"
195,"True","Brooklyn",40.68846,-73.96139,"Appartment",4,1,3,125,3,34,100,"strict"
200,"False","Manhattan",40.79658,-73.93284,"Appartment",4,1,1,50,7,178,100,"flexible"
300,"True","Manhattan",40.72694,-73.98501,"Appartment",6,3,3,85,4,60,98,"moderate"
80,"False","Brooklyn",40.71751,-73.94474,"Appartment",2,1,1,0,1,0,96,"flexible"
75,"False","Manhattan",40.79795,-73.93448,"Appartment",2,1,1,32,2,21,97,"strict"
49,"False","Queens",40.76274,-73.86906,"Appartment",3,1,2,30,1,364,96,"strict"
26,"False","Queens",40.74467,-73.8726,"House",1,1,1,30,30,69,80,"moderate"
170,"False","Manhattan",40.76299,-73.98994,"Appartment",6,2,3,70,1,279,92,"strict"
65,"True","Brooklyn",40.67414,-73.9662,"Appartment",1,1,1,0,2,0,97,"flexible"
200,"False","Brooklyn",40.71177,-73.96464,"Appartment",2,1,1,85,3,0,97,"strict"
57,"False","Brooklyn",40.70847,-73.9491,"Appartment",2,1,1,30,1,173,94,"moderate"
108,"True","Brooklyn",40.68514,-73.92392,"House",4,1,2,0,10,124,98,"strict"
70,"False","Brooklyn",40.70766,-73.94974,"Appartment",2,1,1,30,1,180,95,"moderate"
89,"False","Brooklyn",40.68082,-73.99482,"Appartment",2,1,1,120,20,6,98,"flexible"
99,"False","Brooklyn",40.71208,-73.95126,"Appartment",2,1,1,25,3,65,98,"strict"
125,"False","Brooklyn",40.7084,-73.94488,"Appartment",2,1,1,35,1,89,95,"strict"
135,"False","Manhattan",40.75629,-73.96548,"Appartment",3,0,2,0,7,365,95,"strict"
119,"False","Brooklyn",40.69722,-73.97204,"Appartment",4,1,1,50,3,0,100,"strict"
163,"False","Manhattan",40.75901,-73.96198,"Appartment",4,2,2,500,30,364,95,"flexible"
97,"False","Brooklyn",40.6376,-73.97386,"Appartment",1,1,1,75,7,89,96,"flexible"
220,"False","Manhattan",40.77995,-73.98464,"Appartment",4,1,1,30,3,0,87,"strict"
200,"False","Manhattan",40.76335,-73.96831,"Appartment",1,0,1,0,1,0,95,"flexible"
45,"True","Queens",40.76837,-73.92712,"Appartment",1,1,1,38,2,97,99,"strict"
145,"False","Manhattan",40.80521,-73.95137,"House",2,1,1,65,3,212,85,"moderate"
135,"True","Brooklyn",40.72141,-73.96021,"Appartment",6,2,3,120,1,121,97,"strict"
75,"False","Manhattan",40.72214,-73.99675,"Appartment",1,1,1,45,4,150,94,"moderate"
25,"False","Brooklyn",40.67302,-73.92134,"Appartment",3,1,1,12,2,0,100,"moderate"
85,"False","Brooklyn",40.68495,-73.97438,"Appartment",1,5,1,0,2,363,93,"flexible"
50,"False","Queens",40.74964,-73.88973,"Appartment",1,1,1,0,1,66,20,"flexible"
150,"False","Brooklyn",40.66736,-73.98508,"Appartment",2,1,1,100,5,0,96,"flexible"
56,"False","Brooklyn",40.69266,-73.92058,"Appartment",2,0,1,45,1,236,100,"strict"
100,"True","Brooklyn",40.69493,-73.94483,"Appartment",4,2,2,100,3,64,100,"strict"
140,"False","Manhattan",40.73951,-73.98216,"Appartment",4,0,1,75,30,0,95,"strict"
1200,"False","Manhattan",40.73833,-73.98943,"Appartment",10,4,4,150,2,174,100,"flexible"
177,"False","Manhattan",40.76262,-73.98865,"Appartment",4,2,2,0,1,58,93,"moderate"
999,"False","Manhattan",40.73672,-74.00539,"PrivateRoom",3,0,2,0,1,362,97,"moderate"
999,"False","Manhattan",40.73697,-74.00343,"PrivateRoom",2,0,2,0,1,362,88,"moderate"
999,"False","Manhattan",40.73897,-74.00346,"PrivateRoom",2,0,1,0,1,354,95,"moderate"
200,"True","Manhattan",40.73417,-74.00311,"Appartment",2,1,1,0,4,119,100,"moderate"
60,"True","Brooklyn",40.69433,-73.9432,"Appartment",2,1,1,20,3,365,97,"strict"
140,"False","Manhattan",40.71701,-73.98874,"Appartment",2,1,1,75,2,126,92,"moderate"
60,"True","Brooklyn",40.69315,-73.94191,"Appartment",2,1,1,15,1,365,97,"strict"
130,"False","Manhattan",40.73674,-74.00556,"Appartment",2,0,1,0,30,362,100,"flexible"
162,"False","Manhattan",40.78932,-73.94961,"Appartment",5,1,2,150,5,365,92,"strict"
120,"False","Brooklyn",40.6677,-73.95255,"Appartment",3,1,1,65,3,119,100,"flexible"
100,"False","Brooklyn",40.72912,-73.95203,"Appartment",5,1,2,50,3,0,94,"flexible"
125,"False","Brooklyn",40.68597,-73.93873,"Appartment",2,1,1,95,5,126,96,"strict"
254,"True","Manhattan",40.72451,-73.99933,"PrivateRoom",3,0,2,85,4,50,100,"strict"
74,"False","Manhattan",40.85197,-73.92853,"Appartment",4,1,1,10,1,0,100,"flexible"
107,"False","Queens",40.70833,-73.91039,"Appartment",2,1,1,97,7,128,93,"strict"
30,"True","Queens",40.75204,-73.9226,"Appartment",1,1,1,0,3,158,97,"strict"
125,"False","Manhattan",40.71996,-73.99548,"Appartment",2,1,1,25,2,0,96,"flexible"
65,"False","Bronx",40.88805,-73.86451,"Appartment",2,1,1,25,1,0,94,"flexible"
80,"False","Brooklyn",40.71536,-73.93662,"Appartment",1,1,1,0,1,0,100,"strict"
37,"False","Manhattan",40.83042,-73.94734,"Appartment",1,1,1,0,3,89,80,"flexible"
245,"False","Manhattan",40.7493,-73.97371,"Appartment",2,1,1,400,30,24,95,"flexible"
209,"False","Manhattan",40.74127,-73.99603,"Appartment",2,0,1,300,30,313,95,"flexible"
42,"False","Queens",40.74658,-73.92007,"House",2,1,2,30,30,1,95,"moderate"
40,"False","Brooklyn",40.68396,-73.95267,"Appartment",4,0,3,70,1,24,91,"strict"
500,"False","Manhattan",40.73938,-74.00176,"Appartment",4,2,2,100,5,0,100,"strict"
150,"True","Manhattan",40.77202,-73.95821,"House",2,1,1,45,1,89,100,"strict"
50,"False","Brooklyn",40.7085,-73.94966,"Appartment",2,1,1,0,1,0,80,"moderate"
95,"True","Brooklyn",40.71415,-73.93857,"Appartment",2,1,1,60,2,0,100,"flexible"
150,"False","Manhattan",40.76099,-73.99554,"Appartment",4,1,2,150,30,365,100,"flexible"
28,"False","Queens",40.74503,-73.87099,"House",2,1,1,70,29,0,60,"flexible"
115,"False","Manhattan",40.76282,-73.98236,"Appartment",3,1,1,35,1,89,88,"strict"
36,"False","Queens",40.73866,-73.87623,"House",2,1,1,89,28,54,100,"strict"
27,"False","Bronx",40.88474,-73.90321,"House",1,1,1,75,30,0,95,"flexible"
60,"False","Queens",40.74825,-73.89292,"Appartment",2,1,1,5,1,90,95,"flexible"
159,"True","Bronx",40.82671,-73.90643,"Appartment",4,2,2,100,2,175,98,"moderate"
150,"True","Brooklyn",40.67066,-73.94801,"Appartment",4,1,2,75,3,3,97,"moderate"
85,"False","Manhattan",40.80801,-73.94011,"House",2,1,1,0,1,154,93,"strict"
572,"True","Manhattan",40.74147,-73.98955,"Appartment",7,3,3,170,3,332,100,"strict"
425,"True","Manhattan",40.74119,-73.99536,"Appartment",4,2,3,200,30,365,100,"strict"
300,"False","Manhattan",40.80511,-73.95824,"Appartment",2,1,1,100,3,364,95,"flexible"
100,"False","Brooklyn",40.69757,-73.99335,"Appartment",1,0,1,70,1,0,100,"moderate"
57,"False","Brooklyn",40.68587,-73.9082,"Appartment",3,1,3,27,1,180,92,"strict"
55,"False","Brooklyn",40.6872,-73.90895,"Appartment",2,1,2,25,1,180,89,"strict"
51,"False","Brooklyn",40.68772,-73.90808,"Appartment",2,1,1,25,1,179,90,"strict"
119,"False","Brooklyn",40.70218,-73.93582,"Appartment",4,1,2,80,3,22,100,"strict"
275,"True","Staten Island",40.62725,-74.08235,"House",12,5,9,225,3,300,95,"strict"
35,"True","Brooklyn",40.64929,-73.92685,"House",2,1,1,20,1,365,100,"flexible"
35,"True","Brooklyn",40.65015,-73.92803,"House",2,1,2,20,1,364,97,"flexible"
110,"False","Manhattan",40.72498,-73.97604,"Appartment",2,1,1,100,2,29,96,"moderate"
110,"False","Manhattan",40.80526,-73.93818,"Appartment",4,1,2,0,28,0,97,"flexible"
66,"False","Brooklyn",40.71682,-73.95446,"Appartment",2,1,1,0,182,365,96,"flexible"
283,"False","Manhattan",40.70504,-74.00812,"Appartment",2,1,1,400,90,219,95,"flexible"
120,"False","Manhattan",40.81461,-73.94635,"Appartment",4,2,2,0,30,364,85,"moderate"
800,"True","Brooklyn",40.71244,-73.9581,"Appartment",15,7,8,250,3,323,100,"strict"
99,"False","Brooklyn",40.58179,-73.95358,"Appartment",2,1,2,29,2,0,100,"flexible"
200,"False","Manhattan",40.72847,-74.00094,"Appartment",3,1,0,50,3,0,95,"moderate"
60,"False","Bronx",40.81694,-73.89627,"Appartment",2,1,1,0,1,364,93,"flexible"
85,"True","Brooklyn",40.68557,-73.99829,"Appartment",2,1,1,30,2,109,100,"flexible"
125,"False","Bronx",40.8149,-73.81545,"House",2,1,1,100,3,281,100,"strict"
50,"False","Brooklyn",40.69678,-73.90828,"House",2,1,1,0,2,0,100,"moderate"
172,"False","Manhattan",40.72186,-73.99696,"Appartment",2,1,1,50,2,0,93,"flexible"
80,"False","Queens",40.75836,-73.9175,"Appartment",3,0,2,0,2,180,88,"flexible"
58,"True","Manhattan",40.8276,-73.94457,"Appartment",2,1,1,134,1,299,88,"strict"
29,"True","Bronx",40.81847,-73.91558,"Appartment",1,1,1,0,10,0,100,"strict"
166,"True","Brooklyn",40.68757,-73.91183,"Appartment",9,3,3,120,1,179,91,"strict"
70,"False","Queens",40.76472,-73.91358,"Appartment",2,1,2,20,1,365,87,"strict"
179,"True","Brooklyn",40.68461,-73.95203,"Appartment",4,1,2,80,1,365,98,"strict"
55,"False","Queens",40.67355,-73.7834,"House",2,1,1,30,2,0,91,"moderate"
175,"False","Brooklyn",40.72751,-73.95693,"Appartment",2,1,1,100,2,172,95,"strict"
180,"True","Brooklyn",40.66757,-73.99487,"Appartment",4,2,2,80,2,0,100,"moderate"
35,"False","Queens",40.74482,-73.89256,"House",1,1,1,79,30,1,100,"strict"
200,"False","Brooklyn",40.63979,-73.89647,"Appartment",6,2,2,100,3,365,93,"moderate"
60,"False","Brooklyn",40.68226,-73.92643,"Appartment",2,1,1,0,3,0,100,"flexible"
125,"True","Brooklyn",40.66916,-73.93182,"Appartment",4,2,3,80,2,173,97,"moderate"
70,"False","Brooklyn",40.67241,-73.95041,"Appartment",2,1,1,30,2,88,99,"flexible"
25,"False","Brooklyn",40.65292,-73.95677,"Appartment",1,1,1,10,1,0,98,"flexible"
60,"False","Manhattan",40.71878,-73.99783,"Appartment",2,1,1,60,25,76,94,"strict"
60,"False","Brooklyn",40.61268,-73.98857,"Appartment",3,1,2,0,30,310,100,"flexible"
